Transaction ID,CPU Time,I/O on Disk,% Read Operations
95985,2.2017,4,85
95986,2.2067,3,7
95987,2.1663,3,91
95988,2.1177,3,12
95989,2.0254,3,87
95990,2.3613,3,88
95991,2.4122,4,10
95992,2.1619,3,0
95993,2.3735,3,14
95994,2.3345,3,9
95995,2.1233,4,9
95996,2.3243,3,91
95997,2.4491,3,12
95998,2.3577,3,8
95999,2.1946,4,88
96000,2.4951,3,93
96001,2.1635,3,7
96002,2.3969,3,9
96003,2.0624,3,10
96004,2.4838,3,79
96005,2.5325,3,90
96006,2.3438,3,82
96007,1.8579,3,22
96008,2.4079,3,87
96009,2.436,3,87
96010,2.2335,3,7
96011,2.1306,3,9
96012,2.2583,3,97
96013,2.5149,3,81
96014,2.3891,3,15
96015,2.6555,3,7
96016,2.4255,3,0
96017,2.1759,3,9
96018,2.3936,3,8
96019,2.492,3,10
96020,2.3531,3,88
96021,2.3102,3,94
96022,2.2136,3,98
96023,2.2167,3,15
96024,2.1489,3,88
96025,2.4885,3,89
96026,2.4133,3,11
96027,2.3904,3,92
96028,2.3638,3,15
96029,2.2508,3,82
96030,2.1192,3,6
96031,2.2702,3,90
96032,2.4181,3,2
96033,2.2191,3,1
96034,2.0472,3,96
96035,2.5068,4,87
96036,2.5773,3,93
96037,2.07,3,90
96038,1.9998,3,5
96039,2.2626,3,17
96040,2.3341,4,5
96041,2.3802,4,93
96042,2.2543,3,92
96043,2.2886,4,100
96044,2.3676,3,93
96045,2.4955,3,85
96046,2.5549,3,7
96047,2.4424,3,80
96048,2.3776,3,1
96049,1.9152,3,9
96050,2.1879,4,10
96051,2.4317,4,91
96052,2.1636,3,11
96053,2.3661,3,89
96054,2.411,3,21
96055,2.206,3,17
96056,2.1633,3,89
96057,2.3866,3,10
96058,2.6169,3,9
96059,2.3074,3,19
96060,2.3138,4,2
96061,2.1677,3,93
96062,2.1819,3,87
96063,2.2528,3,90
96064,2.2213,3,81
96065,2.3071,4,5
96066,2.1736,3,97
96067,2.2588,3,5
96068,2.5561,3,6
96069,2.5006,3,16
96070,2.2668,3,89
96071,2.5037,3,88
96072,2.272,3,88
96073,2.567,3,11
96074,2.2227,3,100
96075,2.2122,3,16
96076,2.2406,3,90
96077,2.4702,3,6
96078,1.9744,3,87
96079,2.1544,3,10
96080,2.2908,3,18
96081,2.3312,3,87
96082,2.5944,3,86
96083,2.3169,4,94
96084,2.3304,3,84
96085,2.0712,4,17
96086,2.258,3,8
96087,2.254,3,15
96088,2.3584,3,10
96089,2.2151,3,9
96090,2.3668,3,85
96091,2.7469,3,7
96092,2.2307,4,3
96093,2.5374,3,93
96094,2.3903,3,18
96095,2.3541,3,86
96096,2.3855,3,5
96097,2.4578,4,14
96098,2.5042,3,15
96099,2.4104,3,14
96100,2.3845,4,93
96101,2.392,3,18
96102,2.2122,3,97
96103,2.5987,4,91
96104,2.3989,3,91
96105,2.2097,4,86
96106,2.2325,3,98
96107,2.1782,3,8
96108,2.1858,3,90
96109,2.7781,3,5
96110,2.2475,3,14
96111,2.1686,3,0
96112,1.9371,3,90
96113,2.1613,3,0
96114,2.1487,3,87
96115,2.1749,3,91
96116,2.4026,3,14
96117,2.4182,3,7
96118,2.4268,3,14
96119,2.4319,4,15
96120,2.5063,3,4
96121,2.5296,3,95
96122,2.405,3,94
96123,2.4257,3,87
96124,2.1495,3,92
96125,2.0928,3,84
96126,2.1306,4,15
96127,2.3289,3,16
96128,2.3692,3,14
96129,2.1089,3,84
96130,2.4816,4,84
96131,2.5454,3,88
96132,2.5019,3,10
96133,2.3288,3,12
96134,2.0879,4,16
96135,2.5058,3,97
96136,2.0858,3,11
96137,2.2981,3,89
96138,2.0373,3,90
96139,2.1367,3,7
96140,1.9432,3,86
96141,1.9259,3,89
96142,2.3467,3,5
96143,2.2768,3,82
96144,2.049,4,90
96145,2.517,3,93
96146,2.3726,4,15
96147,2.4907,3,11
96148,2.4322,3,19
96149,2.0623,3,3
96150,2.6296,3,89
96151,2.3398,3,20
96152,2.0359,3,16
96153,1.9544,3,91
96154,2.7421,3,13
96155,2.3428,3,100
96156,2.5546,3,16
96157,2.2849,3,95
96158,2.5427,3,11
96159,2.3436,3,89
96160,2.3522,3,94
96161,2.2375,3,100
96162,2.1483,4,87
96163,2.7866,4,7
96164,2.2893,3,14
96165,2.4174,4,94
96166,2.3481,3,2
96167,2.2529,4,12
96168,2.2639,3,11
96169,2.4929,3,88
96170,2.1036,3,10
96171,2.2153,3,94
96172,2.4739,3,5
96173,2.2319,3,12
96174,2.1276,3,10
96175,2.0309,4,1
96176,2.1455,3,17
96177,2.1872,3,96
96178,2.4388,3,93
96179,2.2384,3,94
96180,2.1992,4,13
96181,2.7074,3,91
96182,2.3848,3,87
96183,2.3948,3,13
96184,2.406,3,85
96185,2.5361,3,95
96186,1.8549,3,84
96187,1.9603,3,96
96188,2.2515,3,92
96189,2.3678,3,91
96190,2.165,3,8
96191,2.1614,4,82
96192,2.2974,3,92
96193,1.9925,3,83
96194,2.0317,3,92
96195,2.4288,3,85
96196,2.3316,4,11
96197,2.2069,4,81
96198,2.4984,3,92
96199,2.4822,3,92
96200,1.8596,3,10
96201,2.2172,3,92
96202,2.5041,3,85
96203,2.3779,3,89
96204,2.4768,4,11
96205,2.2754,3,15
96206,2.2896,3,95
96207,2.0604,3,9
96208,2.3533,3,90
96209,2.6538,3,86
96210,1.9278,3,88
96211,2.0511,4,12
96212,2.2119,4,89
96213,1.8105,3,86
96214,1.9867,3,15
96215,2.2387,3,19
96216,2.1586,3,86
96217,2.091,3,12
96218,2.2674,3,89
96219,2.1482,3,83
96220,2.334,3,91
96221,2.3209,3,86
96222,2.2993,3,4
96223,2.3085,4,82
96224,2.3179,3,86
96225,2.5426,3,11
96226,2.5151,3,86
96227,2.0848,4,7
96228,2.4795,3,94
96229,2.3655,3,90
96230,2.2525,3,88
96231,2.3936,3,5
96232,2.7568,3,97
96233,2.3313,3,86
96234,2.2286,3,97
96235,2.4132,3,82
96236,2.6753,3,92
96237,2.3797,3,4
96238,2.1834,3,87
96239,2.4115,4,5
96240,2.3992,3,91
96241,2.3826,3,87
96242,2.0111,3,87
96243,2.2678,3,86
96244,2.254,3,91
96245,2.4059,3,89
96246,2.4415,3,99
96247,2.2724,3,85
96248,2.0975,3,91
96249,2.2699,3,85
96250,2.3479,3,91
96251,2.2815,4,11
96252,2.5139,3,90
96253,2.6447,3,17
96254,2.4375,3,9
96255,2.6689,3,88
96256,2.1969,3,91
96257,2.1588,3,14
96258,2.0612,3,23
96259,2.5189,3,10
96260,2.3462,3,16
96261,2.5566,3,14
96262,2.705,3,13
96263,2.2368,3,85
96264,2.3444,4,87
96265,2.1541,3,5
96266,2.5535,3,15
96267,2.5024,3,99
96268,2.0255,4,93
96269,2.269,4,9
96270,2.3461,3,87
96271,2.2748,3,97
96272,2.3469,3,9
96273,2.6895,3,14
96274,2.2648,3,86
96275,2.3141,3,85
96276,2.481,3,11
96277,2.5784,3,9
96278,2.5117,3,89
96279,1.9863,3,7
96280,2.2149,3,96
96281,2.3914,3,90
96282,2.3466,3,11
96283,2.3898,3,6
96284,2.3178,3,4
96285,2.0436,3,93
96286,2.2456,3,13
96287,2.2739,3,84
96288,1.99,3,11
96289,2.0471,4,92
96290,2.4882,3,7
96291,2.5526,3,17
96292,2.3609,4,7
96293,2.2248,3,5
96294,1.9415,3,82
96295,2.1847,3,89
96296,2.1778,3,11
96297,2.266,3,5
96298,2.1566,3,87
96299,2.541,4,89
96300,2.2179,3,95
96301,2.2366,3,82
96302,2.4851,3,91
96303,2.2508,3,1
96304,2.5606,3,9
96305,2.0868,3,14
96306,2.3398,3,15
96307,2.4628,4,91
96308,2.5652,3,83
96309,2.8111,3,94
96310,2.1667,3,98
96311,2.4337,4,97
96312,2.3898,3,5
96313,2.5575,3,87
96314,2.0509,3,10
96315,1.8471,3,11
96316,2.3438,3,1
96317,2.3436,4,9
96318,2.1852,3,93
96319,2.4814,4,4
96320,1.9376,3,10
96321,2.3028,3,79
96322,2.3787,4,86
96323,2.4726,3,9
96324,2.454,3,95
96325,2.1589,3,13
96326,2.3979,3,99
96327,2.34,3,99
96328,2.1632,3,89
96329,1.8587,4,8
96330,2.3128,3,15
96331,2.4547,3,9
96332,2.3896,3,91
96333,2.3218,3,18
96334,2.5455,3,13
96335,2.2613,3,93
96336,2.2331,3,15
96337,2.0637,3,93
96338,2.0905,4,100
96339,2.0773,3,87
96340,2.1898,3,9
96341,2.5131,3,91
96342,2.2992,4,95
96343,2.3348,3,2
96344,2.4829,3,99
96345,2.5372,3,92
96346,2.2535,3,14
96347,2.3784,3,90
96348,2.0756,3,10
96349,2.2819,3,9
96350,2.4451,4,93
96351,2.812,3,7
96352,2.387,3,8
96353,2.0614,3,4
96354,2.5761,3,8
96355,2.1505,3,7
96356,2.289,3,11
96357,2.4179,3,89
96358,2.3618,4,94
96359,2.5883,3,89
96360,2.5416,3,11
96361,2.0074,4,4
96362,2.1753,3,91
96363,2.5962,4,4
96364,2.4375,3,14
96365,2.3018,3,13
96366,2.1169,3,6
96367,2.5092,3,85
96368,2.3845,3,10
96369,2.2108,3,94
96370,2.3783,4,4
96371,2.8823,3,12
96372,2.3925,3,92
96373,2.3209,3,90
96374,2.0235,4,8
96375,2.5144,4,14
96376,2.1582,4,11
96377,2.5855,3,14
96378,2.672,4,11
96379,2.4814,3,91
96380,2.168,3,95
96381,2.4179,3,96
96382,2.3692,3,15
96383,2.2421,4,12
96384,2.3476,3,7
96385,2.3442,3,85
96386,2.2018,3,92
96387,2.537,3,91
96388,2.6166,4,7
96389,2.2608,3,8
96390,2.4157,3,14
96391,2.3018,4,92
96392,2.3376,3,83
96393,2.3422,3,89
96394,2.5374,3,90
96395,2.3171,3,6
96396,2.2487,3,86
96397,2.4418,4,4
96398,2.4097,3,16
96399,2.2012,3,92
96400,2.0591,3,13
96401,2.0619,3,95
96402,2.5321,3,89
96403,2.1738,3,87
96404,2.0845,3,8
96405,2.2638,3,10
96406,2.3902,3,87
96407,2.2808,3,89
96408,1.9808,3,86
96409,2.022,3,94
96410,2.4205,3,10
96411,1.8656,3,10
96412,2.3754,3,88
96413,2.1915,3,19
96414,2.0424,3,10
96415,2.3426,3,21
96416,2.2563,3,19
96417,2.1574,3,16
96418,2.2963,3,12
96419,2.3409,3,98
96420,2.2414,3,12
96421,2.254,3,91
96422,2.2186,3,95
96423,2.402,4,12
96424,2.2846,3,90
96425,2.3545,3,90
96426,2.5678,3,83
96427,2.3396,3,7
96428,2.5687,3,92
96429,2.3912,4,7
96430,2.0391,3,13
96431,2.427,4,97
96432,2.433,4,14
96433,2.0055,3,16
96434,2.4238,3,16
96435,2.4901,3,17
96436,2.4826,3,12
96437,2.3652,3,9
96438,2.8968,3,83
96439,2.2505,3,94
96440,2.3727,4,5
96441,2.1772,3,11
96442,2.4272,3,91
96443,2.1842,3,5
96444,2.0223,3,98
96445,2.3692,3,9
96446,2.3114,4,94
96447,2.3046,3,88
96448,2.3731,3,3
96449,2.4108,3,83
96450,2.4084,3,90
96451,2.2708,3,16
96452,2.5722,3,85
96453,2.3768,3,98
96454,2.3324,3,13
96455,1.9681,3,86
96456,2.4651,3,0
96457,2.0273,3,14
96458,2.3854,3,0
96459,2.4077,3,12
96460,2.4671,3,7
96461,2.3216,4,4
96462,2.5401,4,18
96463,2.2001,3,0
96464,2.2947,4,93
96465,2.1646,3,82
96466,2.404,4,8
96467,2.3354,3,10
96468,2.34,3,90
96469,2.424,4,9
96470,2.1963,3,100
96471,2.5822,3,0
96472,2.7066,3,94
96473,2.0997,3,96
96474,2.4508,3,91
96475,2.5132,3,96
96476,2.2132,4,6
96477,2.0873,3,6
96478,2.2975,3,93
96479,2.5201,3,11
96480,1.8801,3,4
96481,2.3519,3,7
96482,2.3167,4,92
96483,2.0613,3,9
96484,1.9975,3,9
96485,2.3196,3,7
96486,1.7658,3,9
96487,2.5342,3,90
96488,2.6288,3,16
96489,1.9885,3,95
96490,2.079,3,7
96491,2.3394,3,8
96492,2.6958,3,88
96493,2.1184,3,90
96494,2.9805,3,10
96495,2.682,3,22
96496,2.1985,3,5
96497,2.7229,4,89
96498,2.3402,3,95
96499,2.4157,3,17
96500,1.8273,3,7
96501,2.2338,3,92
96502,2.2866,3,92
96503,2.4575,3,13
96504,2.2126,3,92
96505,2.6362,4,7
96506,2.268,3,8
96507,2.2717,3,7
96508,2.7358,3,11
96509,2.6484,3,15
96510,2.2149,3,14
96511,2.3888,3,85
96512,2.6826,3,98
96513,2.3374,3,98
96514,2.3089,3,13
96515,2.2626,3,92
96516,2.1213,3,4
96517,2.6213,3,13
96518,2.3491,3,14
96519,2.2611,3,89
96520,2.215,3,3
96521,2.0949,4,87
96522,2.3335,4,92
96523,2.5657,3,4
96524,2.1375,3,8
96525,2.2383,3,13
96526,2.2003,3,7
96527,2.0807,3,83
96528,2.2802,3,17
96529,2.4975,3,3
96530,2.3363,3,91
96531,2.089,4,92
96532,2.2614,3,87
96533,2.0688,3,89
96534,2.2329,3,7
96535,2.0192,3,92
96536,2.0954,3,88
96537,2.2799,3,94
96538,2.2128,3,2
96539,2.084,4,16
96540,2.2209,3,91
96541,2.2146,3,8
96542,2.435,3,6
96543,2.1326,3,17
96544,2.0124,3,16
96545,1.9715,3,11
96546,2.3906,3,86
96547,2.4107,3,88
96548,2.1641,3,88
96549,1.8939,3,94
96550,2.3275,3,11
96551,2.5089,3,13
96552,2.2373,3,8
96553,2.4011,3,12
96554,2.5075,3,90
96555,2.56,3,90
96556,2.3592,3,91
96557,2.4771,3,8
96558,2.2034,3,14
96559,2.5122,3,21
96560,2.182,3,6
96561,2.1233,3,9
96562,2.2715,4,10
96563,2.0163,3,96
96564,2.1035,3,92
96565,2.4526,3,8
96566,2.417,4,12
96567,2.4131,3,11
96568,2.1693,3,82
96569,1.9683,3,93
96570,2.2569,3,86
96571,2.3567,3,3
96572,2.1291,3,15
96573,2.403,3,18
96574,2.3141,3,93
96575,2.2765,3,90
96576,2.3336,3,93
96577,2.1527,3,80
96578,2.0468,3,82
96579,2.3657,3,94
96580,2.3258,4,89
96581,2.4638,3,6
96582,1.9276,3,88
96583,2.4302,3,92
96584,2.4705,3,14
96585,1.9266,3,82
96586,2.4036,3,7
96587,2.2238,3,12
96588,2.588,4,8
96589,2.747,3,98
96590,2.3808,4,86
96591,2.4388,3,90
96592,2.2332,3,13
96593,2.1145,3,12
96594,2.591,3,88
96595,2.4971,3,100
96596,2.0258,3,13
96597,2.2096,3,13
96598,2.3377,3,94
96599,2.2723,3,88
96600,2.2777,3,2
96601,2.3829,3,88
96602,2.0579,3,5
96603,2.3153,3,10
96604,2.5254,3,90
96605,2.4709,3,93
96606,2.2663,4,10
96607,1.8403,3,84
96608,2.0447,3,90
96609,2.2565,3,91
96610,2.3826,3,90
96611,2.2498,4,86
96612,2.2744,3,3
96613,2.3028,3,0
96614,2.1883,4,91
96615,2.3501,3,11
96616,2.0872,3,11
96617,2.5895,4,98
96618,2.266,3,12
96619,2.5857,3,93
96620,2.4754,4,95
96621,2.2657,3,14
96622,2.0672,3,11
96623,2.1044,3,90
96624,2.4553,3,4
96625,2.206,3,13
96626,1.8969,3,77
96627,2.2462,3,100
96628,2.1014,3,98
96629,2.0654,3,91
96630,2.5748,3,81
96631,2.0999,3,17
96632,2.4969,4,90
96633,2.298,3,12
96634,2.1732,3,2
96635,2.4939,4,95
96636,2.0555,3,14
96637,2.0752,3,81
96638,2.3366,3,11
96639,2.2136,3,10
96640,2.0696,3,11
96641,2.1443,3,84
96642,2.044,4,12
96643,2.4093,3,12
96644,2.0079,3,91
96645,2.2515,3,11
96646,2.5348,3,13
96647,2.185,4,97
96648,2.536,4,10
96649,2.3038,3,8
96650,2.4742,3,1
96651,2.1756,4,89
96652,2.2031,3,10
96653,2.3302,3,96
96654,2.1555,3,16
96655,2.0931,3,98
96656,2.2008,3,10
96657,2.1007,3,10
96658,2.1297,3,91
96659,2.1517,3,83
96660,1.969,3,87
96661,2.0932,4,100
96662,2.6806,3,8
96663,2.281,3,9
96664,2.438,3,13
96665,2.3484,3,84
96666,2.6611,3,8
96667,2.102,3,95
96668,2.5237,3,85
96669,1.9933,4,86
96670,2.2021,3,12
96671,2.4365,3,14
96672,2.6065,3,82
96673,2.5028,3,9
96674,2.6144,3,82
96675,2.3172,3,94
96676,2.1628,3,13
96677,2.4636,3,93
96678,2.5587,3,5
96679,2.3377,3,4
96680,2.5788,3,21
96681,2.1655,3,8
96682,2.3751,3,11
96683,2.5893,3,3
96684,2.7132,3,7
96685,2.53,3,8
96686,2.4511,3,12
96687,2.3752,3,15
96688,2.4362,3,83
96689,2.4719,4,85
96690,2.2153,3,94
96691,2.414,3,93
96692,2.4478,3,19
96693,2.5764,3,11
96694,2.1199,3,81
96695,2.2532,3,95
96696,2.1982,4,94
96697,2.5057,3,15
96698,2.4685,3,10
96699,2.5766,3,8
96700,2.3354,3,94
96701,2.4347,3,87
96702,2.3447,3,86
96703,2.1835,3,13
96704,2.5466,4,5
96705,2.3263,3,18
96706,2.5736,3,90
96707,2.6799,3,10
96708,2.3316,4,14
96709,2.4297,4,92
96710,2.3899,3,93
96711,2.0211,3,95
96712,2.3687,3,92
96713,2.5935,3,96
96714,2.5332,3,5
96715,2.3479,3,100
96716,2.3979,3,8
96717,2.0965,3,88
96718,2.4575,3,11
96719,2.2114,3,4
96720,2.299,3,84
96721,2.0066,3,81
96722,2.4484,3,88
96723,2.4575,3,16
96724,2.2036,4,84
96725,2.3527,3,9
96726,2.2426,3,14
96727,2.241,3,88
96728,2.1339,3,88
96729,2.3931,3,88
96730,2.5069,3,100
96731,2.3331,3,10
96732,2.3925,3,28
96733,2.1183,3,4
96734,2.2438,3,85
96735,2.2546,3,17
96736,2.1532,4,91
96737,2.2948,3,9
96738,1.8342,3,22
96739,2.4209,3,96
96740,2.7928,4,7
96741,2.2643,3,85
96742,2.2821,3,9
96743,2.0434,3,83
96744,2.3668,3,21
96745,2.1933,4,100
96746,1.8954,3,87
96747,1.7725,3,91
96748,2.4574,4,11
96749,2.1397,3,14
96750,1.9642,3,88
96751,2.3043,3,17
96752,2.0022,3,81
96753,2.26,3,99
96754,2.1837,3,86
96755,2.657,4,94
96756,2.2505,3,87
96757,2.3932,3,95
96758,2.449,3,84
96759,2.4066,3,2
96760,2.3612,3,0
96761,2.2506,3,11
96762,2.3009,3,11
96763,2.1989,3,4
96764,2.2481,3,93
96765,2.5648,3,93
96766,1.9743,3,84
96767,2.3709,3,95
96768,2.3249,3,10
96769,2.1539,3,10
96770,2.2751,3,90
96771,2.19,4,15
96772,2.1981,3,87
96773,2.149,3,1
96774,2.4701,3,84
96775,2.5186,3,11
96776,2.5582,3,10
96777,2.4922,3,90
96778,2.118,3,87
96779,2.4464,3,94
96780,2.3606,3,6
96781,2.5923,3,80
96782,2.2836,3,99
96783,2.5815,3,10
96784,2.5691,3,12
96785,2.1264,3,89
96786,2.3671,3,87
96787,2.1323,4,8
96788,1.9831,4,11
96789,2.4171,4,92
96790,2.6931,3,90
96791,2.3786,4,90
96792,2.262,4,83
96793,2.1605,3,11
96794,1.9842,3,98
96795,2.2763,3,20
96796,2.1009,3,95
96797,2.193,3,10
96798,2.1905,4,94
96799,2.4734,3,92
96800,2.6557,4,84
96801,2.3353,3,16
96802,2.8051,3,1
96803,2.1226,3,0
96804,2.3349,4,10
96805,2.119,3,86
96806,2.0746,3,98
96807,2.2851,3,0
96808,2.297,3,89
96809,2.3463,3,91
96810,2.2339,3,93
96811,2.2886,3,16
96812,2.545,3,10
96813,2.3249,3,97
96814,2.389,3,10
96815,2.535,3,93
96816,2.4479,3,18
96817,2.4529,3,95
96818,2.6165,3,6
96819,2.0018,3,12
96820,2.2192,4,100
96821,2.2206,3,81
96822,2.2705,4,91
96823,2.4152,3,27
96824,2.4107,3,16
96825,2.3894,4,6
96826,2.2678,3,89
96827,2.7042,3,90
96828,2.1772,3,93
96829,2.04,3,83
96830,2.3981,4,7
96831,2.6945,3,82
96832,2.5432,3,6
96833,2.4666,3,5
96834,2.6067,3,12
96835,2.1104,4,13
96836,2.4533,3,92
96837,2.1307,3,98
96838,2.308,3,1
96839,2.272,3,100
96840,2.2695,3,5
96841,2.3372,3,16
96842,2.7066,3,15
96843,1.983,3,5
96844,2.596,3,86
96845,2.2969,3,5
96846,1.7693,3,95
96847,2.2582,3,2
96848,2.151,4,16
96849,2.503,3,0
96850,2.3125,3,88
96851,2.4099,3,91
96852,2.0927,3,11
96853,2.4572,3,17
96854,2.5584,3,12
96855,2.4444,4,92
96856,2.3544,4,94
96857,2.3864,3,89
96858,2.0952,3,92
96859,2.12,3,12
96860,2.3627,3,84
96861,2.2379,3,99
96862,2.3044,3,95
96863,2.4457,3,90
96864,2.363,3,14
96865,1.9665,4,96
96866,2.5569,3,14
96867,2.2747,3,94
96868,2.4052,3,89
96869,2.2739,3,94
96870,2.1033,3,22
96871,2.3672,3,92
96872,2.176,4,18
96873,2.3797,4,9
96874,2.3782,3,16
96875,2.1495,4,14
96876,1.7923,3,86
96877,2.2764,3,14
96878,2.374,3,85
96879,1.9532,3,15
96880,2.2047,3,21
96881,2.0432,3,14
96882,2.0681,3,93
96883,2.3307,3,15
96884,2.5139,3,15
96885,2.743,3,89
96886,2.3313,3,94
96887,2.7527,3,84
96888,2.1051,3,91
96889,2.7122,3,5
96890,2.6265,3,87
96891,2.2382,3,85
96892,2.4619,3,2
96893,2.2866,3,13
96894,2.1016,3,12
96895,2.3305,4,10
96896,2.0945,3,8
96897,2.5254,3,87
96898,2.2911,3,5
96899,2.2044,3,10
96900,1.8773,3,93
96901,2.4613,4,18
96902,2.6181,3,4
96903,2.6788,3,10
96904,1.9289,3,89
96905,2.3534,3,92
96906,2.4272,3,93
96907,2.1773,3,75
96908,2.2203,4,98
96909,2.0464,3,14
96910,2.6616,3,10
96911,2.2994,3,4
96912,2.3025,3,12
96913,2.2165,3,90
96914,2.5097,3,7
96915,2.4973,4,92
96916,2.2441,4,8
96917,2.2235,3,89
96918,2.1551,4,18
96919,2.2934,3,94
96920,2.111,3,13
96921,2.4164,3,5
96922,2.4778,3,91
96923,2.2702,3,12
96924,1.7674,4,11
96925,2.367,4,98
96926,2.1833,3,16
96927,2.0065,3,88
96928,2.2691,3,94
96929,2.4169,3,89
96930,2.4405,3,8
96931,2.5149,3,5
96932,2.0744,3,14
96933,2.0406,3,2
96934,2.433,3,93
96935,2.5075,3,89
96936,2.0144,3,90
96937,2.2417,4,10
96938,2.663,3,7
96939,2.2078,4,17
96940,2.4786,3,13
96941,2.2428,4,16
96942,2.6413,3,9
96943,2.6299,3,92
96944,2.4288,3,13
96945,2.1304,3,13
96946,2.5028,3,16
96947,2.3123,3,17
96948,2.4814,3,12
96949,2.0993,4,4
96950,2.3824,3,14
96951,2.3167,4,12
96952,2.4317,3,87
96953,2.1446,3,14
96954,2.3269,3,87
96955,1.9523,3,4
96956,2.325,4,92
96957,1.9651,3,17
96958,2.4791,4,81
96959,2.4989,3,94
96960,2.0873,4,9
96961,2.5671,4,87
96962,2.1807,3,95
96963,2.2779,3,10
96964,2.4646,4,3
96965,2.456,3,86
96966,2.3123,4,95
96967,2.101,3,9
96968,2.2858,3,16
96969,2.216,3,94
96970,2.4463,4,11
96971,2.2694,3,86
96972,2.2662,4,87
96973,2.5326,4,4
96974,2.1063,3,86
96975,2.0635,4,100
96976,2.2583,3,90
96977,2.183,3,13
96978,2.348,3,96
96979,2.0713,3,4
96980,2.3788,4,97
96981,2.2804,3,89
96982,2.0777,3,89
96983,2.2498,3,86
96984,2.2769,3,2
96985,2.2177,3,11
96986,2.4184,3,97
96987,2.3529,4,10
96988,2.037,4,93
96989,2.083,3,96
96990,2.475,3,7
96991,2.5863,4,7
96992,2.2533,4,1
96993,2.5305,3,9
96994,2.1813,3,93
96995,2.0131,3,85
96996,2.3425,3,93
96997,2.2807,3,89
96998,2.287,3,82
96999,2.6526,3,84
97000,2.1478,3,20
97001,2.1479,3,100
97002,2.6375,3,16
97003,2.3611,3,95
97004,2.1297,3,91
97005,2.1127,3,9
97006,2.3992,3,91
97007,2.2003,4,16
97008,2.3802,4,87
97009,2.4566,3,0
97010,2.3232,3,81
97011,2.5368,4,18
97012,2.0477,3,9
97013,2.1387,3,93
97014,2.322,3,13
97015,2.189,3,98
97016,2.1831,4,83
97017,2.4383,3,14
97018,2.4145,3,89
97019,2.4476,3,96
97020,2.775,3,17
97021,2.3115,3,11
97022,2.108,3,13
97023,2.6985,3,13
97024,2.4608,3,90
97025,2.5157,3,10
97026,2.4819,3,11
97027,2.1942,3,19
97028,2.3813,4,8
97029,2.3849,3,85
97030,2.186,3,94
97031,2.5739,4,16
97032,2.7017,3,13
97033,2.5023,4,6
97034,2.0162,3,14
97035,2.3807,3,13
97036,2.2455,3,89
97037,2.4284,4,94
97038,2.5407,3,14
97039,2.385,3,80
97040,2.2654,3,8
97041,2.3968,3,91
97042,2.2586,3,0
97043,2.2356,3,10
97044,2.6277,3,13
97045,2.6761,3,90
97046,2.3783,3,94
97047,2.3086,3,6
97048,2.5312,3,93
97049,2.3743,4,11
97050,2.3695,3,90
97051,2.4022,3,91
97052,2.0914,3,89
97053,2.2867,3,14
97054,2.3352,3,87
97055,2.5015,3,13
97056,2.2918,3,93
97057,2.2654,4,94
97058,2.8214,3,91
97059,2.4289,3,92
97060,2.3507,3,7
97061,2.0728,3,90
97062,2.4648,3,7
97063,2.0798,4,94
97064,2.1286,3,88
97065,2.0356,3,14
97066,2.4624,3,11
97067,2.2231,3,93
97068,2.3194,3,9
97069,2.074,3,5
97070,2.0559,3,11
97071,2.0443,3,14
97072,2.3678,4,88
97073,2.1619,3,91
97074,2.4135,3,6
97075,2.3865,3,4
97076,2.5738,3,92
97077,2.3933,3,83
97078,2.2447,3,7
97079,1.9883,3,11
97080,2.2965,3,9
97081,2.1314,3,10
97082,2.0003,3,8
97083,2.4342,3,95
97084,2.2812,3,84
97085,2.5254,3,88
97086,2.3382,3,10
97087,1.8568,3,14
97088,1.8277,3,12
97089,2.5004,3,94
97090,2.578,3,86
97091,2.6215,3,13
97092,2.3442,4,90
97093,2.2838,3,6
97094,2.2097,4,95
97095,2.2628,4,87
97096,2.4862,4,88
97097,2.5003,3,86
97098,2.3526,3,82
97099,2.1256,4,86
97100,2.211,3,11
97101,2.5285,3,5
97102,2.2328,3,87
97103,2.3149,3,11
97104,2.3042,3,6
97105,2.5436,4,3
97106,2.5125,3,93
97107,2.222,3,82
97108,1.9582,4,98
97109,2.3056,3,14
97110,2.7804,3,94
97111,2.2081,3,98
97112,2.0195,3,86
97113,2.2308,4,7
97114,1.9654,3,10
97115,2.5039,3,11
97116,1.9952,3,95
97117,2.2841,3,12
97118,2.1691,3,11
97119,2.2661,3,16
97120,2.0143,3,88
97121,2.0644,3,0
97122,2.4047,3,11
97123,2.4764,3,88
97124,2.6873,4,96
97125,2.4373,4,7
97126,2.1276,3,16
97127,2.3057,4,91
97128,2.4951,3,11
97129,2.2201,3,85
97130,2.4339,3,87
97131,2.1696,3,88
97132,2.5467,3,16
97133,2.371,4,91
97134,2.2773,3,81
97135,2.3621,3,92
97136,2.3311,3,92
97137,2.273,3,100
97138,2.3756,3,92
97139,2.2744,3,81
97140,2.329,4,89
97141,2.5782,3,8
97142,2.651,3,6
97143,2.4029,3,91
97144,2.131,3,16
97145,2.4465,3,95
97146,2.3232,3,90
97147,1.8805,3,0
97148,2.2162,3,4
97149,2.0032,3,92
97150,2.5158,3,88
97151,2.4808,3,5
97152,1.9193,3,14
97153,2.5053,3,88
97154,2.2859,3,4
97155,2.3492,3,92
97156,2.1948,3,10
97157,2.4232,3,11
97158,2.6632,3,10
